time,ask,high_option_ask,low_option_ask,spx_price
09:31,8,0.15,0.9,5078.14
09:32,6,0.15,0.7,5075.32
09:33,5,0.15,0.65,5073.44
09:34,4,0.1,0.55,5079.42
09:35,4,0.1,0.5,5082.93
09:36,4,0.1,0.45,5082.61
09:37,4,0.1,0.5,5081.3
09:38,4,0.1,0.45,5082.43
09:39,4,0.1,0.45,5084.8
09:40,4,0.1,0.4,5088.64
09:41,4,0.1,0.45,5083.57
09:42,4,0.1,0.45,5083.7
09:43,3,0.1,0.45,5084.42
09:44,4,0.1,0.45,5083.01
09:45,4,0.1,0.45,5085.25
09:46,4,0.1,0.5,5086.48
09:47,4,0.1,0.45,5086.6
09:48,4,0.1,0.5,5088.08
09:49,4,0.1,0.5,5085.92
09:50,5,0.1,0.5,5089.65
09:51,5,0.1,0.5,5093.84
09:52,5,0.1,0.5,5095.55
09:53,5,0.15,0.5,5093.49
09:54,4,0.1,0.5,5094.61
09:55,4,0.1,0.5,5095.48
09:56,5,0.1,0.55,5097.77
09:57,5,0.1,0.55,5095.22
09:58,5,0.1,0.55,5096.56
09:59,5,0.1,0.5,5095.43
10:00,4,0.1,0.55,5094.32
10:01,4,0.1,0.5,5094.97
10:02,5,0.15,0.6,5096.43
10:03,5,0.1,0.55,5097.35
10:04,5,0.15,0.6,5100.53
10:05,6,0.15,0.65,5101.01
10:06,7,0.15,0.7,5099.81
10:07,7,0.15,0.7,5095.05
10:08,6,0.15,0.65,5099.42
10:09,6,0.15,0.65,5101.63
10:10,6,0.15,0.7,5101.5
10:11,6,0.1,0.6,5102.38
10:12,6,0.15,0.65,5103.36
10:13,5,0.1,0.55,5104.91
10:14,5,0.1,0.55,5104.39
10:15,5,0.1,0.6,5104.38
10:16,5,0.15,0.6,5102.92
10:17,5,0.15,0.65,5104.88
10:18,6,0.15,0.65,5104.13
10:19,5,0.15,0.7,5103.41
10:20,6,0.15,0.7,5103.33
10:21,6,0.15,0.75,5101.99
10:22,6,0.15,0.7,5101.01
10:23,5,0.15,0.7,5101.54
10:24,6,0.1,0.55,5103.83
10:25,5,0.1,0.65,5104.53
10:26,5,0.15,0.6,5102.66
10:27,5,0.15,0.6,5103.12
10:28,5,0.15,0.6,5102.31
10:29,4,0.15,0.6,5099.75
10:30,4,0.1,0.5,5096.99
10:31,4,0.15,0.55,5094.4
10:32,4,0.1,0.5,5096.3
10:33,4,0.1,0.55,5100.6
10:34,4,0.1,0.5,5100.6
10:35,4,0.1,0.5,5101.44
10:36,5,0.1,0.5,5102.86
10:37,5,0.1,0.55,5100.97
10:38,5,0.1,0.6,5099.85
10:39,6,0.1,0.6,5099.98
10:40,6,0.1,0.6,5100.29
10:41,6,0.15,0.7,5100.88
10:42,6,0.15,0.6,5101.24
10:43,5,0.15,0.55,5101.6
10:44,5,0.15,0.55,5099.02
10:45,5,0.15,0.55,5099.13
10:46,5,0.15,0.55,5098.19
10:47,6,0.15,0.55,5098.66
10:48,5,0.15,0.55,5100.48
10:49,5,0.15,0.55,5102.25
10:50,5,0.15,0.5,5102.5
10:51,5,0.1,0.5,5098.52
10:52,5,0.1,0.5,5098.62
10:53,6,0.1,0.55,5099.77
10:54,6,0.1,0.5,5102.87
10:55,6,0.1,0.5,5104.58
10:56,7,0.1,0.6,5104.33
10:57,6,0.1,0.55,5104.88
10:58,7,0.1,0.55,5103.6
10:59,7,0.1,0.6,5103.75
11:00,7,0.1,0.6,5103.58
11:01,7,0.1,0.6,5104.64
11:02,7,0.1,0.6,5106.19
11:03,7,0.1,0.6,5108.54
11:04,7,0.1,0.6,5110.35
11:05,7,0.1,0.6,5107.21
11:06,6,0.1,0.55,5107.24
11:07,7,0.1,0.6,5105.09
11:08,7,0.1,0.55,5105.6
11:09,6,0.1,0.55,5104.73
11:10,6,0.1,0.5,5103.31
11:11,5,0.1,0.5,5101.79
11:12,5,0.1,0.45,5096.71
11:13,5,0.1,0.45,5095.26
